411,0000110011011
412,0000110011100
413,0000110011101
414,0000110011110
415,0000110011111
416,0000110100000
417,0000110100001
418,0000110100010
419,0000110100011
420,0000110100100
421,0000110100101
422,0000110100110
423,0000110100111
424,0000110101000
425,0000110101001
426,0000110101010
427,0000110101011
428,0000110101100
429,0000110101101
430,0000110101110
431,0000110101111
432,0000110110000
433,0000110110001
434,0000110110010
435,0000110110011
436,0000110110100
437,0000110110101
438,0000110110110
439,0000110110111
440,0000110111000
441,0000110111001
442,0000110111010
443,0000110111011
444,0000110111100
445,0000110111101
446,0000110111110
447,0000110111111
448,0000111000000
449,0000111000001
450,0000111000010
451,0000111000011
452,0000111000100
453,0000111000101
454,0000111000110
455,0000111000111
456,0000111001000
457,0000111001001
458,0000111001010
459,0000111001011
460,0000111001100
461,0000111001101
462,0000111001110
463,0000111001111
464,0000111010000
465,0000111010001
466,0000111010010
467,0000111010011
468,0000111010100
469,0000111010101
470,0000111010110
471,0000111010111
472,0000111011000
473,0000111011001
474,0000111011010
475,0000111011011
476,0000111011100
477,0000111011101
478,0000111011110
479,0000111011111
480,0000111100000
481,0000111100001
482,0000111100010
483,0000111100011
484,0000111100100
485,0000111100101
486,0000111100110
487,0000111100111
488,0000111101000
489,0000111101001
490,0000111101010
491,0000111101011
492,0000111101100
493,0000111101101
494,0000111101110
495,0000111101111
496,0000111110000
497,0000111110001
498,0000111110010
499,0000111110011
500,0000111110100
501,0000111110101
502,0000111110110
503,0000111110111
504,0000111111000
505,0000111111001
506,0000111111010
507,0000111111011
508,0000111111100
509,0000111111101
510,0000111111110
511,0000111111111
512,0001000000000
513,0001000000001
514,0001000000010
515,0001000000011
516,0001000000100
517,0001000000101
518,0001000000110
519,0001000000111
520,0001000001000
521,0001000001001
522,0001000001010
523,0001000001011
524,0001000001100
525,0001000001101
526,0001000001110
527,0001000001111
528,0001000010000
529,0001000010001
530,0001000010010
531,0001000010011
532,0001000010100
533,0001000010101
534,0001000010110
535,0001000010111
536,0001000011000
537,0001000011001
538,0001000011010
539,0001000011011
540,0001000011100
541,0001000011101
542,0001000011110
543,0001000011111
544,0001000100000
545,0001000100001
546,0001000100010
547,0001000100011
548,0001000100100
549,0001000100101
550,0001000100110
551,0001000100111
552,0001000101000
553,0001000101001
554,0001000101010
555,0001000101011
556,0001000101100
557,0001000101101
558,0001000101110
559,0001000101111
560,0001000110000
561,0001000110001
562,0001000110010
563,0001000110011
564,0001000110100
565,0001000110101
566,0001000110110
567,0001000110111
568,0001000111000
569,0001000111001
570,0001000111010
571,0001000111011
572,0001000111100
573,0001000111101
574,0001000111110
575,0001000111111
576,0001001000000
577,0001001000001
578,0001001000010
579,0001001000011
580,0001001000100
581,0001001000101
582,0001001000110
583,0001001000111
584,0001001001000
585,0001001001001
586,0001001001010
587,0001001001011
588,0001001001100
589,0001001001101
590,0001001001110
591,0001001001111
592,0001001010000
593,0001001010001
594,0001001010010
595,0001001010011
596,0001001010100
597,0001001010101
598,0001001010110
599,0001001010111
600,0001001011000
601,0001001011001
602,0001001011010
603,0001001011011
604,0001001011100
605,0001001011101
606,0001001011110
607,0001001011111
608,0001001100000
609,0001001100001
610,0001001100010
611,0001001100011
612,0001001100100
613,0001001100101
614,0001001100110
615,0001001100111
616,0001001101000
617,0001001101001
618,0001001101010
619,0001001101011
620,0001001101100
621,0001001101101
622,0001001101110
623,0001001101111
624,0001001110000
625,0001001110001
626,0001001110010
627,0001001110011
628,0001001110100
629,0001001110101
630,0001001110110
631,0001001110111
632,0001001111000
633,0001001111001
634,0001001111010
635,0001001111011
636,0001001111100
637,0001001111101
638,0001001111110
639,0001001111111
640,0001010000000
641,0001010000001
642,0001010000010
643,0001010000011
644,0001010000100
645,0001010000101
646,0001010000110
647,0001010000111
648,0001010001000
649,0001010001001
650,0001010001010
651,0001010001011
652,0001010001100
653,0001010001101
654,0001010001110
655,0001010001111
656,0001010010000
657,0001010010001
658,0001010010010
659,0001010010011
660,0001010010100
661,0001010010101
662,0001010010110
663,0001010010111
664,0001010011000
665,0001010011001
666,0001010011010
667,0001010011011
668,0001010011100
669,0001010011101
670,0001010011110
671,0001010011111
672,0001010100000
673,0001010100001
674,0001010100010
675,0001010100011
676,0001010100100
677,0001010100101
678,0001010100110
679,0001010100111
680,0001010101000
681,0001010101001
682,0001010101010
683,0001010101011
684,0001010101100
685,0001010101101
686,0001010101110
687,0001010101111
688,0001010110000
689,0001010110001
690,0001010110010
691,0001010110011
692,0001010110100
693,0001010110101
694,0001010110110
695,0001010110111
696,0001010111000
697,0001010111001
698,0001010111010
699,0001010111011
700,0001010111100
701,0001010111101
702,0001010111110
703,0001010111111
704,0001011000000
705,0001011000001
706,0001011000010
707,0001011000011
708,0001011000100
709,0001011000101
710,0001011000110
711,0001011000111
712,0001011001000
713,0001011001001
714,0001011001010
715,0001011001011
716,0001011001100
717,0001011001101
718,0001011001110
719,0001011001111
720,0001011010000
721,0001011010001
722,0001011010010
723,0001011010011
724,0001011010100
725,0001011010101
726,0001011010110
727,0001011010111
728,0001011011000
729,0001011011001
730,0001011011010
731,0001011011011
732,0001011011100
733,0001011011101
734,0001011011110
735,0001011011111
736,0001011100000
737,0001011100001
738,0001011100010
739,0001011100011
740,0001011100100
741,0001011100101
742,0001011100110
743,0001011100111
744,0001011101000
745,0001011101001
746,0001011101010
747,0001011101011
748,0001011101100
749,0001011101101
750,0001011101110
751,0001011101111
752,0001011110000
753,0001011110001
754,0001011110010
755,0001011110011
756,0001011110100
757,0001011110101
758,0001011110110
759,0001011110111
760,0001011111000
761,0001011111001
762,0001011111010
763,0001011111011
764,0001011111100
765,0001011111101
766,0001011111110
767,0001011111111
768,0001100000000
769,0001100000001
770,0001100000010
771,0001100000011
772,0001100000100
773,0001100000101
774,0001100000110
775,0001100000111
776,0001100001000
777,0001100001001
778,0001100001010
779,0001100001011
780,0001100001100
781,0001100001101
782,0001100001110
783,0001100001111
784,0001100010000
785,0001100010001
786,0001100010010
787,0001100010011
788,0001100010100
789,0001100010101
790,0001100010110
791,0001100010111
792,0001100011000
793,0001100011001
794,0001100011010
795,0001100011011
796,0001100011100
797,0001100011101
798,0001100011110
799,0001100011111
800,0001100100000
801,0001100100001
802,0001100100010
803,0001100100011
804,0001100100100
805,0001100100101
806,0001100100110
807,0001100100111
808,0001100101000
809,0001100101001
810,0001100101010
811,0001100101011
812,0001100101100
813,0001100101101
814,0001100101110
815,0001100101111
816,0001100110000
817,0001100110001
818,0001100110010
819,0001100110011
820,0001100110100
821,0001100110101
822,0001100110110
823,0001100110111
824,0001100111000
825,0001100111001
826,0001100111010
827,0001100111011
828,0001100111100
829,0001100111101
830,0001100111110
831,0001100111111
832,0001101000000
833,0001101000001
834,0001101000010
835,0001101000011
836,0001101000100
837,0001101000101
838,0001101000110
839,0001101000111
840,0001101001000
841,0001101001001
842,0001101001010
843,0001101001011
844,0001101001100
845,0001101001101
846,0001101001110
847,0001101001111
848,0001101010000
849,0001101010001
850,0001101010010
851,0001101010011
852,0001101010100
853,0001101010101
854,0001101010110
855,0001101010111
856,0001101011000
857,0001101011001
858,0001101011010
859,0001101011011
860,0001101011100
861,0001101011101
862,0001101011110
863,0001101011111
864,0001101100000
865,0001101100001
866,0001101100010
867,0001101100011
868,0001101100100
869,0001101100101
870,0001101100110
871,0001101100111
872,0001101101000
873,0001101101001
874,0001101101010
875,0001101101011
876,0001101101100
877,0001101101101
878,0001101101110
879,0001101101111
880,0001101110000
881,0001101110001
882,0001101110010
883,0001101110011
884,0001101110100
885,0001101110101
886,0001101110110
887,0001101110111
888,0001101111000
889,0001101111001
890,0001101111010
891,0001101111011
892,0001101111100
893,0001101111101
894,0001101111110
895,0001101111111
896,0001110000000
897,0001110000001
898,0001110000010
899,0001110000011
900,0001110000100
901,0001110000101
902,0001110000110
903,0001110000111
904,0001110001000
905,0001110001001
906,0001110001010
907,0001110001011
908,0001110001100
909,0001110001101
910,0001110001110
911,0001110001111
912,0001110010000
913,0001110010001
914,0001110010010
915,0001110010011
916,0001110010100
917,0001110010101
918,0001110010110
919,0001110010111
920,0001110011000
921,0001110011001
922,0001110011010
923,0001110011011
924,0001110011100
925,0001110011101
926,0001110011110
927,0001110011111
928,0001110100000
929,0001110100001
930,0001110100010
931,0001110100011
932,0001110100100
933,0001110100101
934,0001110100110
935,0001110100111
936,0001110101000
937,0001110101001
938,0001110101010
939,0001110101011
940,0001110101100
941,0001110101101
942,0001110101110
943,0001110101111
944,0001110110000
945,0001110110001
946,0001110110010
947,0001110110011
948,0001110110100
949,0001110110101
950,0001110110110
951,0001110110111
952,0001110111000
953,0001110111001
954,0001110111010
955,0001110111011
956,0001110111100
957,0001110111101
958,0001110111110
959,0001110111111
960,0001111000000
961,0001111000001
962,0001111000010
963,0001111000011
964,0001111000100
965,0001111000101
966,0001111000110
967,0001111000111
968,0001111001000
969,0001111001001
970,0001111001010
971,0001111001011
972,0001111001100
973,0001111001101
974,0001111001110
975,0001111001111
976,0001111010000
977,0001111010001
978,0001111010010
979,0001111010011
980,0001111010100
981,0001111010101
982,0001111010110
983,0001111010111
984,0001111011000
985,0001111011001
986,0001111011010
987,0001111011011
988,0001111011100
989,0001111011101
990,0001111011110
991,0001111011111
992,0001111100000
993,0001111100001
994,0001111100010
995,0001111100011
996,0001111100100
997,0001111100101
998,0001111100110
999,0001111100111
1000,0001111101000
1001,0001111101001
1002,0001111101010
1003,0001111101011
1004,0001111101100
1005,0001111101101
1006,0001111101110
1007,0001111101111
1008,0001111110000
1009,0001111110001
1010,0001111110010
1011,0001111110011
1012,0001111110100
1013,0001111110101
1014,0001111110110
1015,0001111110111
1016,0001111111000
1017,0001111111001
1018,0001111111010
1019,0001111111011
1020,0001111111100
1021,0001111111101
1022,0001111111110
1023,0001111111111
1024,0010000000000
1025,0010000000001
1026,0010000000010
1027,0010000000011
1028,0010000000100
1029,0010000000101
1030,0010000000110
1031,0010000000111
1032,0010000001000
1033,0010000001001
1034,0010000001010
1035,0010000001011
1036,0010000001100
1037,0010000001101
1038,0010000001110
1039,0010000001111
1040,0010000010000
1041,0010000010001
1042,0010000010010
1043,0010000010011
1044,0010000010100
1045,0010000010101
1046,0010000010110
1047,0010000010111
1048,0010000011000
1049,0010000011001
1050,0010000011010
1051,0010000011011
1052,0010000011100
1053,0010000011101
1054,0010000011110
1055,0010000011111
1056,0010000100000
1057,0010000100001
1058,0010000100010
1059,0010000100011
1060,0010000100100
1061,0010000100101
1062,0010000100110
1063,0010000100111
1064,0010000101000
1065,0010000101001
1066,0010000101010
1067,0010000101011
1068,0010000101100
1069,0010000101101
1070,0010000101110
1071,0010000101111
1072,0010000110000
1073,0010000110001
1074,0010000110010
1075,0010000110011
1076,0010000110100
1077,0010000110101
1078,0010000110110
1079,0010000110111
1080,0010000111000
1081,0010000111001
1082,0010000111010
1083,0010000111011
1084,0010000111100
1085,0010000111101
1086,0010000111110
1087,0010000111111
1088,0010001000000
1089,0010001000001
1090,0010001000010
1091,0010001000011
1092,0010001000100
1093,0010001000101
1094,0010001000110
1095,0010001000111
1096,0010001001000
1097,0010001001001
1098,0010001001010
1099,0010001001011
1100,0010001001100
1101,0010001001101
1102,0010001001110
1103,0010001001111
1104,0010001010000
1105,0010001010001
1106,0010001010010
1107,0010001010011
1108,0010001010100
1109,0010001010101
1110,0010001010110
1111,0010001010111
1112,0010001011000
1113,0010001011001
1114,0010001011010
1115,0010001011011
1116,0010001011100
1117,0010001011101
1118,0010001011110
1119,0010001011111
1120,0010001100000
1121,0010001100001
1122,0010001100010
1123,0010001100011
1124,0010001100100
1125,0010001100101
1126,0010001100110
1127,0010001100111
1128,0010001101000
1129,0010001101001
1130,0010001101010
1131,0010001101011
1132,0010001101100
1133,0010001101101
1134,0010001101110
1135,0010001101111
1136,0010001110000
1137,0010001110001
1138,0010001110010
1139,0010001110011
1140,0010001110100
1141,0010001110101
1142,0010001110110
1143,0010001110111
1144,0010001111000
1145,0010001111001
1146,0010001111010
1147,0010001111011
1148,0010001111100
1149,0010001111101
1150,0010001111110
1151,0010001111111
1152,0010010000000
1153,0010010000001
1154,0010010000010
1155,0010010000011
1156,0010010000100
1157,0010010000101
1158,0010010000110
1159,0010010000111
1160,0010010001000
1161,0010010001001
1162,0010010001010
1163,0010010001011
1164,0010010001100
1165,0010010001101
1166,0010010001110
1167,0010010001111
1168,0010010010000
1169,0010010010001
1170,0010010010010
1171,0010010010011
1172,0010010010100
1173,0010010010101
1174,0010010010110
1175,0010010010111
1176,0010010011000
1177,0010010011001
1178,0010010011010
1179,0010010011011
1180,0010010011100
1181,0010010011101
1182,0010010011110
1183,0010010011111
1184,0010010100000
1185,0010010100001
1186,0010010100010
1187,0010010100011
1188,0010010100100
1189,0010010100101
1190,0010010100110
1191,0010010100111
1192,0010010101000
1193,0010010101001
1194,0010010101010
1195,0010010101011
1196,0010010101100
1197,0010010101101
1198,0010010101110
1199,0010010101111
1200,0010010110000
1201,0010010110001
1202,0010010110010
1203,0010010110011
1204,0010010110100
1205,0010010110101
1206,0010010110110
1207,0010010110111
1208,0010010111000
1209,0010010111001
1210,0010010111010
1211,0010010111011
1212,0010010111100
1213,0010010111101
1214,0010010111110
1215,0010010111111
1216,0010011000000
1217,0010011000001
1218,0010011000010
1219,0010011000011
1220,0010011000100
1221,0010011000101
1222,0010011000110
1223,0010011000111
1224,0010011001000
1225,0010011001001
1226,0010011001010
1227,0010011001011
1228,0010011001100
1229,0010011001101
1230,0010011001110
1231,0010011001111
1232,0010011010000
1233,0010011010001
1234,0010011010010
1235,0010011010011
1236,0010011010100
1237,0010011010101
1238,0010011010110
1239,0010011010111
1240,0010011011000
1241,0010011011001
1242,0010011011010
1243,0010011011011
1244,0010011011100
1245,0010011011101
1246,0010011011110
1247,0010011011111
1248,0010011100000
1249,0010011100001
1250,0010011100010
1251,0010011100011
1252,0010011100100
1253,0010011100101
1254,0010011100110
1255,0010011100111
1256,0010011101000
1257,0010011101001
1258,0010011101010
1259,0010011101011
1260,0010011101100
1261,0010011101101
1262,0010011101110
1263,0010011101111
1264,0010011110000
1265,0010011110001
1266,0010011110010
1267,0010011110011
1268,0010011110100
1269,0010011110101
1270,0010011110110
1271,0010011110111
1272,0010011111000
1273,0010011111001
1274,0010011111010
1275,0010011111011
1276,0010011111100
1277,0010011111101
1278,0010011111110
1279,0010011111111
1280,0010100000000
1281,0010100000001
1282,0010100000010
1283,0010100000011
1284,0010100000100
1285,0010100000101
1286,0010100000110
1287,0010100000111
1288,0010100001000
1289,0010100001001
1290,0010100001010
1291,0010100001011
1292,0010100001100
1293,0010100001101
1294,0010100001110
1295,0010100001111
1296,0010100010000
1297,0010100010001
1298,0010100010010
1299,0010100010011
1300,0010100010100
1301,0010100010101
1302,0010100010110
1303,0010100010111
1304,0010100011000
1305,0010100011001
1306,0010100011010
1307,0010100011011
1308,0010100011100
1309,0010100011101
1310,0010100011110
1311,0010100011111
1312,0010100100000
1313,0010100100001
1314,0010100100010
1315,0010100100011
1316,0010100100100
1317,0010100100101
1318,0010100100110
1319,0010100100111
1320,0010100101000
1321,0010100101001
1322,0010100101010
1323,0010100101011
1324,0010100101100
1325,0010100101101
1326,0010100101110
1327,0010100101111
1328,0010100110000
1329,0010100110001
1330,0010100110010
1331,0010100110011
1332,0010100110100
1333,0010100110101
1334,0010100110110
1335,0010100110111
1336,0010100111000
1337,0010100111001
1338,0010100111010
1339,0010100111011
1340,0010100111100
1341,0010100111101
1342,0010100111110
1343,0010100111111
1344,0010101000000
1345,0010101000001
1346,0010101000010
1347,0010101000011
1348,0010101000100
1349,0010101000101
1350,0010101000110
1351,0010101000111
1352,0010101001000
1353,0010101001001
1354,0010101001010
1355,0010101001011
1356,0010101001100
1357,0010101001101
1358,0010101001110
1359,0010101001111
1360,0010101010000
1361,0010101010001
1362,0010101010010
1363,0010101010011
1364,0010101010100
1365,0010101010101
1366,0010101010110
1367,0010101010111
1368,0010101011000
1369,0010101011001
1370,0010101011010
1371,0010101011011
1372,0010101011100
1373,0010101011101
1374,0010101011110
1375,0010101011111
1376,0010101100000
1377,0010101100001
1378,0010101100010
1379,0010101100011
1380,0010101100100
1381,0010101100101
1382,0010101100110
1383,0010101100111
1384,0010101101000
1385,0010101101001
1386,0010101101010
1387,0010101101011
1388,0010101101100
1389,0010101101101
1390,0010101101110
1391,0010101101111
1392,0010101110000
1393,0010101110001
1394,0010101110010
1395,0010101110011
1396,0010101110100
1397,0010101110101
1398,0010101110110
1399,0010101110111
1400,0010101111000
1401,0010101111001
1402,0010101111010
1403,0010101111011
1404,0010101111100
1405,0010101111101
1406,0010101111110
1407,0010101111111
1408,0010110000000
1409,0010110000001
1410,0010110000010
1411,0010110000011
1412,0010110000100
1413,0010110000101
1414,0010110000110
1415,0010110000111
1416,0010110001000
1417,0010110001001
1418,0010110001010
1419,0010110001011
1420,0010110001100
1421,0010110001101
1422,0010110001110
1423,0010110001111
1424,0010110010000
1425,0010110010001
1426,0010110010010
1427,0010110010011
1428,0010110010100
1429,0010110010101
1430,0010110010110
1431,0010110010111
1432,0010110011000
1433,0010110011001
1434,0010110011010
1435,0010110011011
1436,0010110011100
1437,0010110011101
1438,0010110011110
1439,0010110011111
1440,0010110100000
1441,0010110100001
1442,0010110100010
1443,0010110100011
1444,0010110100100
1445,0010110100101
1446,0010110100110
1447,0010110100111
1448,0010110101000
1449,0010110101001
1450,0010110101010
1451,0010110101011
1452,0010110101100
1453,0010110101101
1454,0010110101110
1455,0010110101111
1456,0010110110000
1457,0010110110001
1458,0010110110010
1459,0010110110011
1460,0010110110100
1461,0010110110101
1462,0010110110110
1463,0010110110111
1464,0010110111000
1465,0010110111001
1466,0010110111010
1467,0010110111011
1468,0010110111100
1469,0010110111101
1470,0010110111110
1471,0010110111111
1472,0010111000000
1473,0010111000001
1474,0010111000010
1475,0010111000011
1476,0010111000100
1477,0010111000101
1478,0010111000110
1479,0010111000111
1480,0010111001000
1481,0010111001001
1482,0010111001010
1483,0010111001011
1484,0010111001100
1485,0010111001101
1486,0010111001110
1487,0010111001111
1488,0010111010000
1489,0010111010001
1490,0010111010010
1491,0010111010011
1492,0010111010100
1493,0010111010101
1494,0010111010110
1495,0010111010111
1496,0010111011000
1497,0010111011001
1498,0010111011010
1499,0010111011011
1500,0010111011100
1501,0010111011101
1502,0010111011110
1503,0010111011111
1504,0010111100000
1505,0010111100001
1506,0010111100010
1507,0010111100011
1508,0010111100100
1509,0010111100101
1510,0010111100110
1511,0010111100111
1512,0010111101000
1513,0010111101001
1514,0010111101010
1515,0010111101011
1516,0010111101100
1517,0010111101101
1518,0010111101110
1519,0010111101111
1520,0010111110000
1521,0010111110001
1522,0010111110010
1523,0010111110011
1524,0010111110100
1525,0010111110101
1526,0010111110110
1527,0010111110111
1528,0010111111000
1529,0010111111001
1530,0010111111010
1531,0010111111011
1532,0010111111100
1533,0010111111101
1534,0010111111110
1535,0010111111111
1536,0011000000000
1537,0011000000001
1538,0011000000010
1539,0011000000011
1540,0011000000100
1541,0011000000101
1542,0011000000110
1543,0011000000111
1544,0011000001000
1545,0011000001001
1546,0011000001010
1547,0011000001011
1548,0011000001100
1549,0011000001101
1550,0011000001110
1551,0011000001111
1552,0011000010000
1553,0011000010001
1554,0011000010010
1555,0011000010011
1556,0011000010100
1557,0011000010101
1558,0011000010110
1559,0011000010111
1560,0011000011000
1561,0011000011001
1562,0011000011010
1563,0011000011011
1564,0011000011100
1565,0011000011101
1566,0011000011110
1567,0011000011111
1568,0011000100000
1569,0011000100001
1570,0011000100010
1571,0011000100011
1572,0011000100100
1573,0011000100101
1574,0011000100110
1575,0011000100111
1576,0011000101000
1577,0011000101001
1578,0011000101010
1579,0011000101011
1580,0011000101100
1581,0011000101101
1582,0011000101110
1583,0011000101111
1584,0011000110000
1585,0011000110001
1586,0011000110010
1587,0011000110011
1588,0011000110100
1589,0011000110101
1590,0011000110110
1591,0011000110111
1592,0011000111000
1593,0011000111001
1594,0011000111010
1595,0011000111011
1596,0011000111100
1597,0011000111101
1598,0011000111110
1599,0011000111111
1600,0011001000000
1601,0011001000001
1602,0011001000010
1603,0011001000011
1604,0011001000100
1605,0011001000101
1606,0011001000110
1607,0011001000111
1608,0011001001000
1609,0011001001001
1610,0011001001010
1611,0011001001011
1612,0011001001100
1613,0011001001101
1614,0011001001110
1615,0011001001111
1616,0011001010000
1617,0011001010001
1618,0011001010010
1619,0011001010011
1620,0011001010100
1621,0011001010101
1622,0011001010110
1623,0011001010111
1624,0011001011000
1625,0011001011001
1626,0011001011010
1627,0011001011011
1628,0011001011100
1629,0011001011101
1630,0011001011110
1631,0011001011111
1632,0011001100000
1633,0011001100001
1634,0011001100010
1635,0011001100011
1636,0011001100100
1637,0011001100101
1638,0011001100110
1639,0011001100111
1640,0011001101000
1641,0011001101001
1642,0011001101010
1643,0011001101011
1644,0011001101100
1645,0011001101101
1646,0011001101110
1647,0011001101111
1648,0011001110000
1649,0011001110001
1650,0011001110010
1651,0011001110011
1652,0011001110100
1653,0011001110101
1654,0011001110110
1655,0011001110111
1656,0011001111000
1657,0011001111001
1658,0011001111010
1659,0011001111011
1660,0011001111100
1661,0011001111101
1662,0011001111110
1663,0011001111111
1664,0011010000000
1665,0011010000001
